Signal,emav,dasdv,fzc,vare,Movmnt
1095,0.640670815,1.258015144,571,0.877055315,spher
1096,0.638384071,1.169039189,592,0.827884765,spher
1097,0.965306936,2.09142481,904,2.409127467,spher
1098,0.920630594,1.819611855,793,1.945065563,spher
1099,0.905341864,1.809873019,716,1.828853602,spher
1100,0.830254633,1.769230964,786,1.634693905,spher
1101,0.503707611,0.649851606,408,0.27847475,tip
1102,0.473583606,0.612257548,410,0.245594835,tip
1103,0.479412483,0.615338911,440,0.247832328,tip
1104,0.462056245,0.610714084,270,0.249849441,tip
1105,0.479516011,0.627336819,367,0.256229523,tip
1106,0.503768729,0.743367783,402,0.373973685,tip
1107,0.534389168,0.783392582,460,0.399337336,tip
1108,0.553982113,0.909221649,424,0.564017921,tip
1109,0.553229292,0.863064679,733,0.518493962,tip
1110,0.54568252,0.898457392,500,0.570937737,tip
1111,0.558486527,0.947718946,425,0.570652679,tip
1112,0.457893869,0.548353616,184,0.210701811,tip
1113,0.421608165,0.48803702,224,0.169203249,tip
1114,0.454396473,0.614875,286,0.243463512,tip
1115,0.389328524,0.418978079,140,0.139706262,tip
1116,0.430454367,0.515445189,266,0.179727958,tip
1117,0.403344761,0.594566414,174,0.238236019,tip
1118,0.398879599,0.452367705,326,0.159585417,tip
1119,0.421012571,0.581501223,229,0.239585899,tip
1120,0.395136133,0.442096952,148,0.140914307,tip
1121,0.387366604,0.420186634,180,0.141830639,tip
1122,0.404684068,0.460805957,228,0.158093944,tip
1123,0.395410669,0.45384549,280,0.138176667,tip
1124,0.378613129,0.415696313,198,0.146437458,tip
1125,0.416856297,0.482587019,250,0.185149732,tip
1126,0.386189279,0.398964131,172,0.131997211,tip
1127,0.360508336,0.384293638,126,0.11295614,tip
1128,0.366324446,0.378042819,148,0.107828708,tip
1129,0.368834091,0.372231568,164,0.104620725,tip
1130,0.38567881,0.393004743,134,0.134589308,tip
1131,0.409837686,0.504130296,336,0.170202406,tip
1132,0.387377659,0.474645772,266,0.170805698,tip
1133,0.412586976,0.501075502,164,0.189965079,tip
1134,0.432208677,0.650840159,296,0.262769056,tip
1135,0.419960947,0.547516112,220,0.261543202,tip
1136,0.386413137,0.422421915,150,0.128945984,tip
1137,0.366693466,0.380558582,157,0.1225407,tip
1138,0.461407731,0.686827348,266,0.384471754,tip
1139,0.455832641,0.778655278,254,0.448944705,tip
1140,0.519453655,0.804224192,488,0.410863628,tip
1141,0.456024042,0.597791711,314,0.246020174,tip
1142,0.422049521,0.565522704,262,0.213575041,tip
1143,0.439868101,0.60042971,300,0.277185505,tip
1144,0.415695029,0.533294723,272,0.200118194,tip
1145,0.441006912,0.533444842,307,0.217526952,tip
1146,0.457601296,0.665759038,266,0.290476983,tip
1147,0.410591865,0.486522088,242,0.163482347,tip
1148,0.450829894,0.595142113,290,0.22190391,tip
1149,0.427842144,0.597930473,268,0.237977981,tip
1150,0.444340513,0.609477663,272,0.271930913,tip
1151,0.421594658,0.534824663,242,0.232874866,tip
1152,0.413879757,0.501874291,136,0.193224429,tip
1153,0.437676313,0.586563263,202,0.268120885,tip
1154,0.414954184,0.522426824,216,0.194188549,tip
1155,0.376683861,0.451571546,184,0.171665993,tip
1156,0.381305972,0.407017571,132,0.130543722,tip
1157,0.504840657,0.722620115,367,0.317412521,tip
1158,0.476542848,0.622687396,366,0.256291903,tip
1159,0.42228975,0.536237003,266,0.201231177,tip
1160,0.454011281,0.602038753,294,0.249578097,tip
1161,0.529918557,0.996335031,438,0.642562245,tip
1162,0.450723629,0.560016626,336,0.214261961,tip
1163,0.451165796,0.63734469,266,0.263434299,tip
1164,0.412803041,0.53092591,188,0.174938494,tip
1165,0.370493649,0.467829135,172,0.156403278,tip
1166,0.404327673,0.489234294,188,0.159017485,tip
1167,0.417600794,0.565486215,170,0.206656913,tip
1168,0.40615626,0.481079415,144,0.162969177,tip
1169,0.391264775,0.532922697,206,0.19763744,tip
1170,0.432826025,0.608196353,218,0.2641056,tip
1171,0.46862827,0.605674855,284,0.270538137,tip
1172,0.400110073,0.546599093,204,0.199529629,tip
1173,0.414478904,0.528472304,216,0.207154628,tip
1174,0.417116119,0.547694924,284,0.18051713,tip
1175,0.46059623,0.660251282,272,0.335369316,tip
1176,0.412614166,0.453347746,250,0.1542199,tip
1177,0.41298972,0.576929161,266,0.217775899,tip
1178,0.430906034,0.593107962,226,0.226857007,tip
1179,0.440235655,0.53891662,326,0.20639365,tip
1180,0.415818429,0.594919493,176,0.222005617,tip
1181,0.428214622,0.540210781,244,0.202297225,tip
1182,0.419999004,0.67196004,232,0.318399101,tip
1183,0.473278578,0.650370412,358,0.291674971,tip
1184,0.36847389,0.48459676,100,0.188631628,tip
1185,0.39347583,0.474811094,130,0.154206459,tip
1186,0.419337179,0.558730243,177,0.205313666,tip
1187,0.379543251,0.411442868,202,0.134247147,tip
1188,0.408555996,0.446698865,244,0.146833587,tip
1189,0.419381967,0.652274343,178,0.30152188,tip
1190,0.411377572,0.506793132,254,0.177414246,tip
1191,0.393829045,0.454959659,192,0.153439013,tip
1192,0.454694545,0.663379536,362,0.296869316,tip
1193,0.497383122,0.851494606,496,0.380249537,tip
1194,0.458671604,0.623535536,446,0.230851459,tip
1195,0.500261507,0.822434831,288,0.388847627,tip
1196,0.507827863,0.74962097,482,0.330276069,tip
1197,0.467476596,0.725611241,276,0.314050713,tip
1198,0.431210145,0.554523204,272,0.197171988,tip
1199,0.53040287,0.769591083,418,0.372857898,tip
1200,0.570624217,0.822681129,152,0.475431211,tip
1201,1.017011741,2.480152887,750,2.962040973,Cyl
1202,1.081050547,2.833346907,866,3.721290855,Cyl
1203,1.089781081,2.699794311,963,3.422425913,Cyl
1204,1.141176438,2.982074129,742,4.341382144,Cyl
1205,1.187571543,2.993867218,1083,4.390627513,Cyl
1206,1.159361261,2.85092648,702,4.080107454,Cyl
1207,1.214413852,2.970580014,963,4.617536882,Cyl
1208,1.281461581,3.138582749,1150,5.011869434,Cyl
1209,1.134111496,2.719617239,1058,3.956858106,Cyl
1210,1.152866492,3.018838154,1018,4.846962912,Cyl
1211,1.136901381,2.908426657,961,4.11820275,Cyl
1212,1.136710047,2.81385919,741,4.139368369,Cyl
1213,1.156443615,3.005005714,1072,4.655464395,Cyl
1214,1.032602466,2.288707797,818,2.960400254,Cyl
1215,1.032726975,2.435340393,823,3.171285954,Cyl
1216,1.166277188,2.78641865,915,4.211592232,Cyl
1217,1.065160755,2.608190409,714,3.740983499,Cyl
1218,1.161095796,2.652612418,763,4.299448882,Cyl
1219,0.942944501,2.080725476,567,2.552355227,Cyl
1220,1.151292187,2.7463043,786,4.254577289,Cyl
1221,1.05387783,2.491363035,766,3.55323759,Cyl
1222,1.05984998,2.560804359,696,3.703795094,Cyl
1223,0.952154652,2.049904621,617,2.489921177,Cyl
1224,1.034777237,2.465305512,826,3.392200492,Cyl
1225,1.071161428,2.529055236,800,3.835509673,Cyl
1226,1.012111118,2.331935625,783,3.150990651,Cyl
1227,1.044843072,2.318945325,685,3.238220998,Cyl
1228,0.976874919,2.0720909,693,2.631286222,Cyl
1229,1.076590466,2.481990736,917,3.380251578,Cyl
1230,1.225005002,3.321135103,986,4.984513967,Cyl
1231,1.22814553,3.373133159,991,5.260524387,Cyl
1232,1.259193435,3.383022792,1130,5.319671061,Cyl
1233,1.162399128,3.297368807,962,4.864866474,Cyl
1234,1.298417167,3.655084075,986,7.07375257,Cyl
1235,1.158373953,3.079671281,1052,4.334661672,Cyl
1236,1.029979765,2.474943278,1163,2.977314223,Cyl
1237,0.998584777,2.517410641,1053,2.955939748,Cyl
1238,1.001029272,2.354844789,940,2.771022438,Cyl
1239,1.031274866,2.491711287,910,3.149086658,Cyl
1240,1.01207891,2.563946321,510,3.317016728,Cyl
1241,1.040429426,2.604980605,968,3.255841299,Cyl
1242,1.054300494,2.763712456,846,3.753077299,Cyl
1243,1.005854194,2.435202533,808,2.993364291,Cyl
1244,1.089649568,2.857775441,876,3.956066431,Cyl
1245,0.972039701,2.354482377,713,2.636510515,Cyl
1246,1.152078364,2.995476814,1091,4.279803482,Cyl
1247,1.176476677,3.100351494,1101,4.471445965,Cyl
1248,1.089247833,2.766003037,763,3.665599874,Cyl
1249,1.132663265,2.8588532,1076,3.995566734,Cyl
1250,1.006526362,2.427219106,956,2.983804747,Cyl
1251,1.053504736,2.554142855,730,3.264124135,Cyl
1252,1.165277284,2.83429063,1162,3.915012377,Cyl
1253,1.157268538,2.87805344,1114,3.950173948,Cyl
1254,1.208350243,3.161153768,996,4.882930815,Cyl
1255,1.216158934,3.018407932,1076,4.513084478,Cyl
1256,1.289849761,3.327475514,1087,5.717377597,Cyl
1257,1.189305615,2.883512349,1045,4.633598081,Cyl
1258,1.019960977,2.283739468,698,2.881453497,Cyl
1259,1.066121319,2.572074672,820,3.397413746,Cyl
1260,1.16482951,2.785248718,1047,4.288202642,Cyl
1261,1.096340585,2.809342424,763,4.04757435,Cyl
1262,1.138362463,3.008452398,1096,4.22170734,Cyl
1263,1.200299229,3.229170605,939,5.288234306,Cyl
1264,1.139269566,3.114181934,865,4.685658938,Cyl
1265,1.258673408,3.364925126,914,5.694636375,Cyl
1266,1.078991385,2.529420011,711,3.653186899,Cyl
1267,1.061976347,2.754374274,963,4.038124121,Cyl
1268,0.942077147,2.368436345,797,2.743167456,Cyl
1269,0.945164295,2.502396153,799,3.078373807,Cyl
1270,1.040208187,2.47350484,949,3.285345008,Cyl
1271,0.949899025,2.422666484,710,3.008936145,Cyl
1272,1.014226666,2.497483625,624,3.145875573,Cyl
1273,1.104312356,2.888877391,824,4.208756814,Cyl
1274,1.042493277,2.868570034,878,4.307206933,Cyl
1275,1.013828996,2.612793326,904,3.302055914,Cyl
1276,1.032472499,2.792378456,825,3.735075976,Cyl
1277,0.899179847,2.146587258,718,2.253268628,Cyl
1278,0.918947549,2.233171968,774,2.600054021,Cyl
1279,1.013831901,2.54647679,1089,3.401928917,Cyl
1280,0.967186724,2.508734455,854,3.099507243,Cyl
1281,1.038607228,2.690858119,733,3.496101816,Cyl
1282,1.013545594,2.601675481,655,3.3775989,Cyl
1283,1.083484212,3.046442316,924,4.205738028,Cyl
1284,1.083692856,2.918833661,956,4.046724634,Cyl
1285,0.983966713,2.465646818,902,3.004074417,Cyl
1286,1.029064396,2.533249409,1045,3.252455827,Cyl
1287,1.053940439,2.801085692,887,3.950499914,Cyl
1288,0.993251326,2.504818235,1099,3.08755299,Cyl
1289,1.099836783,2.88619613,769,4.162284753,Cyl
1290,1.170965483,2.949502656,634,4.291405718,Cyl
1291,1.169291426,2.891527878,1151,4.143253415,Cyl
1292,1.058946091,2.800883411,885,3.770684551,Cyl
1293,1.139777595,2.895948825,1198,3.981290733,Cyl
1294,1.186139346,3.060518065,969,4.383073112,Cyl
1295,1.012361488,2.713514685,776,3.294081466,Cyl
1296,1.057357216,2.895471851,656,3.974690565,Cyl
1297,0.980599581,2.556104158,884,3.015976313,Cyl
1298,0.945951677,2.374674993,941,2.498518672,Cyl
1299,1.005919483,2.550346662,983,3.15660282,Cyl
1300,1.129215641,2.834027899,1161,3.751479869,Cyl
1301,0.616283722,1.120869462,722,0.649260468,hook
1302,0.645848635,1.359226181,717,0.842313368,hook
1303,0.619560929,1.169694785,720,0.633654351,hook
1304,0.649896026,1.404367418,700,0.870634033,hook
1305,0.561063546,1.045306648,406,0.506103032,hook
1306,0.587023833,1.056338546,434,0.550614604,hook
1307,0.637099251,1.224679323,734,0.714763634,hook
1308,0.721124754,1.624863347,772,1.174686975,hook
1309,0.692716275,1.502375916,836,0.97818549,hook
1310,0.626795447,1.165579265,882,0.617243262,hook
1311,0.592170621,1.178320704,780,0.624815137,hook
1312,0.640283074,1.193742534,713,0.759624784,hook
1313,0.655369263,1.295923363,742,0.756180573,hook
1314,0.635480473,1.280822678,698,0.724439545,hook
1315,0.610312663,1.244266757,712,0.681484876,hook
1316,0.591364399,1.160740819,722,0.608656199,hook
1317,0.654043013,1.368495119,792,0.821407469,hook
1318,0.554132609,0.939254788,562,0.418394345,hook
1319,0.708553851,1.546090267,806,1.028647059,hook
1320,0.673607299,1.450723733,746,0.960119954,hook
1321,0.620936252,1.162053351,701,0.633009511,hook
1322,0.590875102,1.100855664,632,0.573730283,hook
1323,0.722846097,1.619748834,812,1.177217111,hook
1324,0.603243208,1.172666187,741,0.580933901,hook
1325,0.616959688,1.223953913,693,0.682744443,hook
1326,0.597442529,1.09633253,726,0.550569273,hook
1327,0.616996168,1.249407144,758,0.846691526,hook
1328,0.675555875,1.314162492,800,0.82644828,hook
1329,0.599951953,1.198326143,573,0.640237269,hook
1330,0.676140211,1.564820607,786,1.039247632,hook
1331,0.675691801,1.361191323,792,0.821491547,hook
1332,0.630725607,1.320351126,744,0.772161592,hook
1333,0.799086964,1.792672546,818,1.517227121,hook
1334,0.74112825,1.565491741,788,1.194251617,hook
1335,0.806352687,1.906935587,714,1.861861399,hook
1336,0.734654248,1.561713839,707,1.21381586,hook
1337,0.725749876,1.578612061,806,1.203115987,hook
1338,0.745512818,1.620949534,828,1.262132357,hook
1339,0.749101098,1.652688826,754,1.35016638,hook
1340,0.725030538,1.530812157,814,1.140590011,hook
1341,0.729732299,1.455247741,689,1.091866,hook
1342,1.006786595,2.625269846,872,3.356720803,hook
1343,0.765612228,1.698133762,758,1.415018512,hook
1344,0.8613021,2.089023616,832,2.093477406,hook
1345,0.709424279,1.506167286,746,1.078254279,hook
1346,0.785460521,1.746735977,814,1.412711215,hook
1347,0.798922508,1.744469682,830,1.469347029,hook
1348,0.834325506,1.840021627,928,1.617484092,hook
1349,0.749044774,1.546415866,812,1.275436936,hook
1350,0.710240211,1.42903499,782,1.071304686,hook
1351,0.703168009,1.425621312,695,1.044711426,hook
1352,0.683171764,1.31063927,782,0.890622806,hook
1353,0.803315846,1.814723244,802,1.632075136,hook
1354,0.83056951,1.917283523,900,1.686753315,hook
1355,0.762814618,1.708238502,805,1.395867655,hook
1356,0.639294093,1.20781808,570,0.722137358,hook
1357,0.663473192,1.238903236,680,0.886769853,hook
1358,0.847312679,1.956936906,826,1.844554781,hook
1359,0.688133176,1.45794796,716,1.080248763,hook
1360,0.730026898,1.567269545,710,1.241203358,hook
1361,0.723468603,1.505681504,620,1.201652546,hook
1362,0.730693836,1.56645157,726,1.195986555,hook
1363,0.764547363,1.598893433,836,1.276549992,hook
1364,0.748402359,1.661558084,810,1.247911897,hook
1365,0.641969081,1.226570393,654,0.821948368,hook
1366,0.649021087,1.210365326,719,0.725787695,hook
1367,0.690534668,1.480305083,826,1.080609012,hook
1368,0.723941784,1.657573885,810,1.274216678,hook
1369,0.653462286,1.288610556,693,0.843493689,hook
1370,0.693600047,1.476106859,724,0.977148204,hook
1371,0.676662949,1.320217875,698,0.920007321,hook
1372,0.694448409,1.455799392,680,1.049970384,hook
1373,0.651262772,1.39183104,696,0.861517457,hook
1374,0.761025766,1.655033717,1013,1.188276303,hook
1375,0.693792214,1.508321081,832,1.012740876,hook
1376,0.714531328,1.542094735,811,1.093692692,hook
1377,0.759159445,1.677379574,833,1.375079757,hook
1378,0.792888276,2.035254738,896,1.873973928,hook
1379,0.707330468,1.5460032,790,1.105302256,hook
1380,0.714054553,1.564189663,802,1.072200218,hook
1381,0.618183158,1.238409576,564,1.047420753,hook
1382,0.742633134,1.854770592,904,1.379405861,hook
1383,0.708414701,1.448663896,770,0.950003351,hook
1384,0.664473026,1.376627768,742,0.854825228,hook
1385,0.711678796,1.535392081,790,1.036709343,hook
1386,0.639322814,1.322388221,664,0.863931755,hook
1387,0.693677128,1.530910495,779,1.054248295,hook
1388,0.665194751,1.435540193,741,0.982284712,hook
1389,0.56008321,0.970752429,524,0.484303741,hook
1390,0.69660535,1.540088582,720,1.025179313,hook
1391,0.661112173,1.304302322,750,0.76076736,hook
1392,0.599400435,1.158923697,708,0.621392683,hook
1393,0.693270713,1.42145913,767,0.853986881,hook
1394,0.652825004,1.486757995,702,0.947118898,hook
1395,0.658061009,1.447959032,754,0.862641435,hook
1396,0.745230369,1.735798585,850,1.290338382,hook
1397,0.713122858,1.559970296,792,1.106353397,hook
1398,0.671111381,1.412959892,743,0.923932765,hook
1399,0.653269269,1.455465567,698,0.932421831,hook
1400,0.654107368,1.326687583,805,0.793903961,hook
1401,0.491957534,0.737022276,446,0.270025733,lat
1402,0.591754702,1.060302151,600,0.545895477,lat
1403,0.525377087,0.819459862,630,0.327774822,lat
1404,0.572305675,1.038568098,646,0.499080909,lat
1405,0.503328874,0.802423692,200,0.330268815,lat
1406,0.598797976,1.037545837,596,0.522226559,lat
1407,0.565065514,0.925733448,698,0.408973647,lat
1408,0.512426335,0.77961695,492,0.301255221,lat
1409,0.53695923,0.878512166,346,0.373069019,lat
1410,0.659813168,1.167932108,929,0.676011411,lat
1411,0.494139362,0.73895168,240,0.290620228,lat
1412,0.554613686,0.86540022,364,0.381679632,lat
1413,0.516354798,0.749615471,949,0.286242816,lat
1414,0.528300989,0.824069377,423,0.338845141,lat
1415,0.567896325,0.937597878,578,0.423539842,lat
1416,0.546383158,0.842525158,128,0.365704697,lat
1417,0.525708973,0.824190633,723,0.36785617,lat
1418,0.523441814,0.850990371,598,0.360498754,lat
1419,0.504050904,0.773439038,547,0.303674765,lat
1420,0.546938492,0.85789526,536,0.385958678,lat
1421,0.52284439,0.830153474,448,0.337685795,lat
1422,0.47677028,0.679858507,388,0.23877588,lat
1423,0.489419886,0.707267184,499,0.261314864,lat
1424,0.692538487,1.286102338,820,0.768481896,lat
1425,0.688584179,1.212303074,1044,0.681960876,lat
1426,0.656789531,1.114200323,360,0.616362835,lat
1427,0.588935441,0.935167251,617,0.442849345,lat
1428,0.498131149,0.778316542,362,0.301975865,lat
1429,0.511263334,0.769047181,366,0.304244013,lat
1430,0.551149786,0.85940366,190,0.359553095,lat
1431,0.567701401,0.865251983,714,0.378421081,lat
1432,0.477201223,0.682791442,388,0.244169883,lat
1433,0.415917162,0.548574693,324,0.163349278,lat
1434,0.414652017,0.510386173,234,0.155122239,lat
1435,0.486120119,0.738838026,645,0.266605171,lat
1436,0.469286146,0.663164123,395,0.226819379,lat
1437,0.531028109,0.850750652,590,0.356762763,lat
1438,0.503265973,0.736919282,406,0.280038665,lat
1439,0.507100501,0.750209121,408,0.282908286,lat
1440,0.477181068,0.735878823,430,0.272700222,lat
1441,0.589804734,0.965553868,206,0.452222147,lat
1442,0.528532082,0.791457268,460,0.310106609,lat
1443,0.536774371,0.83870742,610,0.350622155,lat
1444,0.594164884,0.934586674,941,0.432545046,lat
1445,0.523212698,0.794872462,478,0.328808598,lat
1446,0.403946087,0.533720799,210,0.159001852,lat
1447,0.448675951,0.591971,442,0.17938302,lat
1448,0.43144364,0.566336238,194,0.177563238,lat
1449,0.460256378,0.659104711,378,0.228698911,lat
1450,0.478607857,0.703059606,282,0.250735008,lat
1451,0.43073869,0.574515607,392,0.182249779,lat
1452,0.42560124,0.546589354,330,0.165910583,lat
1453,0.426615856,0.595695915,336,0.18075566,lat
1454,0.624261635,1.064535514,414,0.534708461,lat
1455,0.607760094,0.964413776,456,0.439561538,lat
1456,0.485611944,0.672705682,284,0.242275344,lat
1457,0.52557159,0.821508586,430,0.33789135,lat
1458,0.502663375,0.728450068,362,0.271949455,lat
1459,0.425997755,0.569078855,390,0.177155459,lat
1460,0.483820787,0.737580288,324,0.27298915,lat
1461,0.462254844,0.639504648,298,0.224654626,lat
1462,0.361659731,0.454301953,116,0.124926706,lat
1463,0.380810433,0.45474722,166,0.12856938,lat
1464,0.472579806,0.677531952,380,0.241183018,lat
1465,0.406559881,0.514298992,372,0.148799008,lat
1466,0.404522489,0.461083206,198,0.133690859,lat
1467,0.446230433,0.644937195,324,0.223187047,lat
1468,0.472485525,0.67668009,408,0.241280736,lat
1469,0.553518588,0.877460457,637,0.381082205,lat
1470,0.61110421,1.01153285,550,0.487423325,lat
1471,0.566072089,0.923255966,604,0.404701127,lat
1472,0.566874702,0.910102259,670,0.396984244,lat
1473,0.546109801,0.885906648,328,0.376848535,lat
1474,0.594742693,1.020165338,549,0.50090957,lat
1475,0.530678853,0.815226527,544,0.333576853,lat
1476,0.518475812,0.864343501,488,0.37270783,lat
1477,0.526344148,0.83524664,564,0.34078229,lat
1478,0.49357322,0.730913464,446,0.280405729,lat
1479,0.419230641,0.573428129,278,0.183294571,lat
1480,0.535860485,0.87909726,562,0.387938619,lat
1481,0.531207267,0.871014556,516,0.379081322,lat
1482,0.502659545,0.777852261,462,0.305114828,lat
1483,0.435796892,0.612091123,252,0.201180763,lat
1484,0.507736595,0.798415562,484,0.310314751,lat
1485,0.546670198,0.944760403,578,0.419627512,lat
1486,0.528704259,0.896981087,598,0.372348781,lat
1487,0.4884573,0.737757293,411,0.276212389,lat
1488,0.499225514,0.772188947,486,0.291145127,lat
1489,0.495508161,0.770920749,452,0.297132128,lat
1490,0.455878701,0.643227266,342,0.216128777,lat
1491,0.496508879,0.754844124,567,0.27592175,lat
1492,0.3694254,0.389387519,160,0.096889954,lat
1493,0.522049278,0.834965265,560,0.332041783,lat
1494,0.416512038,0.523001956,196,0.146572331,lat
1495,0.522221775,0.837106738,518,0.351449751,lat
1496,0.487806883,0.752972685,336,0.273525799,lat
1497,0.507518043,0.824696645,544,0.321242582,lat
1498,0.509122946,0.798266447,524,0.306089397,lat
1499,0.473354412,0.760584525,402,0.283898592,lat
1500,0.537902974,0.894592567,598,0.369121997,lat
1501,0.45970301,0.631205436,404,0.206669115,palm
1502,0.462194114,0.637829461,428,0.210243944,palm
1503,0.535760635,0.898507861,473,0.363682407,palm
1504,0.543874678,0.872645086,530,0.33692587,palm
1505,0.501318419,0.782012764,526,0.286078138,palm
1506,0.475361944,0.756509364,382,0.269557642,palm
1507,0.558012698,0.931592331,520,0.390904328,palm
1508,0.464658168,0.674865038,362,0.21709803,palm
1509,0.469939294,0.687976623,337,0.225059425,palm
1510,0.462459875,0.698161292,440,0.228757132,palm
1511,0.497099104,0.809470502,488,0.301696682,palm
1512,0.487609219,0.920707005,400,0.360867069,palm
1513,0.514081423,0.860250191,512,0.334024881,palm
1514,0.449538235,0.643547554,394,0.210310127,palm
1515,0.470536792,0.730208515,414,0.258185553,palm
1516,0.466047479,0.710131471,358,0.234541919,palm
1517,0.450658345,0.65786928,292,0.21680933,palm
1518,0.431472378,0.588424779,344,0.182351239,palm
1519,0.466095772,0.685825902,470,0.228366639,palm
1520,0.469712829,0.686200835,432,0.232791529,palm
1521,0.435723716,0.597156894,342,0.179369129,palm
1522,0.446819522,0.653440387,376,0.208385906,palm
1523,0.453542275,0.675595309,374,0.235846973,palm
1524,0.454537068,0.607790662,250,0.193822904,palm
1525,0.510138488,0.792071233,572,0.304250011,palm
1526,0.544547183,0.883104332,608,0.395223947,palm
1527,0.558379848,0.8967661,746,0.375977932,palm
1528,0.517604517,0.87120368,509,0.353423835,palm
1529,0.571697951,0.960440602,577,0.427188526,palm
1530,0.578126838,1.023825727,674,0.488447832,palm
1531,0.535937289,0.923636746,364,0.406200681,palm
1532,0.551522012,0.940516379,470,0.432170416,palm
1533,0.54678315,0.905774436,678,0.408172393,palm
1534,0.514854921,0.820341384,440,0.316492854,palm
1535,0.514264725,0.802130158,436,0.313548358,palm
1536,0.521976328,0.845277007,492,0.338146747,palm
1537,0.541923783,0.92913944,752,0.407130911,palm
1538,0.502855278,0.770737689,464,0.300740114,palm
1539,0.510075443,0.794780288,466,0.324215217,palm
1540,0.495486329,0.753409683,502,0.286302868,palm
1541,0.614962734,1.176890246,661,0.609249759,palm
1542,0.554723547,0.954477634,560,0.403044357,palm
1543,0.510632201,0.825786772,524,0.336436395,palm
1544,0.54143599,0.911653327,610,0.392522588,palm
1545,0.503721072,0.776757958,356,0.296652714,palm
1546,0.516374213,0.793381627,428,0.300094086,palm
1547,0.613485197,1.163827636,758,0.589578302,palm
1548,0.513378774,0.81896105,820,0.316153337,palm
1549,0.449931168,0.652971721,406,0.211120603,palm
1550,0.476883012,0.747965817,346,0.262151879,palm
1551,0.465962309,0.687791713,404,0.243293994,palm
1552,0.472168757,0.784573178,360,0.282052824,palm
1553,0.518192572,0.831438217,508,0.328803881,palm
1554,0.511113702,0.781789822,468,0.297559854,palm
1555,0.504496088,0.797405792,492,0.293793758,palm
1556,0.531523272,0.865470899,749,0.351612522,palm
1557,0.509616159,0.830743469,458,0.322371451,palm
1558,0.527157914,0.81974957,546,0.319967845,palm
1559,0.527157317,0.865133071,514,0.3528846,palm
1560,0.519606611,0.860128247,566,0.358909533,palm
1561,0.491425268,0.750281828,438,0.27515458,palm
1562,0.499097226,0.828435155,432,0.338663957,palm
1563,0.49586159,0.758754619,458,0.302295378,palm
1564,0.472145674,0.698821598,408,0.245314482,palm
1565,0.492712509,0.833144976,456,0.336408965,palm
1566,0.494891077,0.785882605,445,0.31995424,palm
1567,0.511859624,0.800684689,516,0.31951739,palm
1568,0.49872066,0.77806401,484,0.301756784,palm
1569,0.502952259,0.734474644,496,0.283676374,palm
1570,0.478061686,0.734046353,414,0.278828386,palm
1571,0.529694334,0.862610633,558,0.373401397,palm
1572,0.547034818,0.853859536,526,0.391274692,palm
1573,0.517624823,0.787222691,748,0.303913383,palm
1574,0.472348609,0.671923231,308,0.24566721,palm
1575,0.503159099,0.764883227,430,0.311194457,palm
1576,0.508823699,0.80832874,507,0.317713044,palm
1577,0.459127852,0.667124311,405,0.233752359,palm
1578,0.49892996,0.790070969,436,0.295605521,palm
1579,0.519363529,0.817049385,496,0.333798648,palm
1580,0.463374345,0.696474046,312,0.247734573,palm
1581,0.483672913,0.752223857,364,0.297169372,palm
1582,0.46464587,0.675210963,374,0.238580155,palm
1583,0.460527886,0.662084513,373,0.241840065,palm
1584,0.453709594,0.65678657,346,0.226627329,palm
1585,0.43637285,0.584559838,280,0.18379603,palm
1586,0.436109342,0.577641706,308,0.182126028,palm
1587,0.499417492,0.776401068,508,0.312019063,palm
1588,0.47306127,0.71002802,418,0.255286155,palm
1589,0.48237825,0.700690103,372,0.271812039,palm
1590,0.459516542,0.615716095,336,0.22088502,palm
1591,0.50352046,0.751343149,518,0.278902116,palm
1592,0.473307066,0.726094354,408,0.268695086,palm
1593,0.535092255,0.905593488,616,0.389265736,palm
1594,0.490086261,0.721642945,394,0.273894398,palm
1595,0.44940178,0.609291089,397,0.206342144,palm
1596,0.487937586,0.708409099,434,0.270718315,palm
1597,0.473392706,0.683873372,334,0.263658104,palm
1598,0.4778423,0.695260266,516,0.253867604,palm
1599,0.466032721,0.625804211,332,0.225216771,palm
1600,0.455709251,0.645416468,430,0.20184607,palm
1601,0.854790058,2.010369369,992,1.749626641,spher
1602,0.902935328,2.304333963,991,2.203485023,spher
1603,0.843660946,1.970715964,876,1.76978075,spher
1604,0.797812946,1.841110188,778,1.446365337,spher
1605,0.794577638,1.890636858,807,1.556782135,spher
1606,0.792469005,1.790876375,866,1.479226639,spher
1607,0.844888168,1.888857961,862,1.6092905,spher
1608,0.781625932,1.800494274,841,1.506346211,spher
1609,0.76693635,1.687303605,835,1.393124268,spher
1610,0.81700359,1.920689929,857,1.724527258,spher
1611,0.767583133,1.877999719,790,1.574490328,spher
1612,0.82796671,1.939793161,856,1.696410825,spher
1613,0.810529748,1.844690759,882,1.529035045,spher
1614,0.7518579,1.702935315,782,1.416142065,spher
1615,0.728968838,1.62678279,740,1.200013753,spher
1616,0.671140541,1.371306829,750,0.904293571,spher
1617,0.696800051,1.458548676,774,1.028316931,spher
1618,0.711040078,1.614456561,735,1.213361632,spher
1619,0.68970996,1.331660928,758,0.861914293,spher
1620,0.716742766,1.567734125,813,1.113647777,spher
1621,0.721969824,1.543411757,857,1.085974303,spher
1622,0.718031365,1.531564483,788,1.123463949,spher
